,idx,idxmax,ref_clus,ref_frac,max_sim,max_clus,max_frac,sim_mn,sim_sd,z_sim
1045,31,12,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7123987712428518,"Routine Seeker, Risk Averse, Hate Distractions, Solo Creator, Private",0.1701919803431075,0.4176251973257274,0.15223848862917105,1.0
3157,95,2,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7121390340398398,"Externally Motivated, Hate Distractions, Routine Seeker, Silence, Risk Averse",0.22267104266599344,0.4190308577146133,0.1360113342351258,1.0
1342,40,9,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7119870492253251,"Routine Seeker, Risk Averse, Hate Distractions, Externally Motivated, Make It Happen",0.22948643367491536,0.4310528847396426,0.14912372678161098,1.0
1573,47,6,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7113806572400521,"Monotasker, Externally Motivated, Solo Creator, Hate Distractions, Risk Averse",0.158374866500534,0.3771171989602121,0.1605372032725411,1.0
682,20,12,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7107513670417883,"Risk Averse, Routine Seeker, Make It Happen, Hate Distractions, Monotasker",0.20094425331009935,0.40630476204602595,0.15642460066945849,1.0
319,9,5,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7107428427364324,"Monotasker, Risk Averse, Routine Seeker, Hate Distractions, Solo Creator",0.2012220566318927,0.4016953812070579,0.1642006723069351,1.0
1012,30,8,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7106589896317964,"Routine Seeker, Hate Distractions, Risk Averse, Monotasker, Silence",0.20360258769066414,0.495354931791595,0.08938753119310579,1.0
2563,77,5,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.710657961123372,"Hate Distractions, Routine Seeker, Risk Averse, Make It Happen, Monotasker",0.2542327610511789,0.42621626858714057,0.1423325319661593,1.0
781,23,10,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7106109106470487,"Risk Averse, Hate Distractions, Make It Happen, Monotasker, Solo Creator",0.20254429398079102,0.38899185301745937,0.15107736545772701,1.0
2497,75,7,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7106025003795442,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Solo Creator",0.1997780572612266,0.44912897149459585,0.1507252006968835,1.0
1639,49,10,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7103803945914867,"Risk Averse, Hate Distractions, Monotasker, Routine Seeker, Private",0.23823529411764705,0.4470213182477637,0.1380306164400364,1.0
880,26,6,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7103058054544338,"Risk Averse, Hate Distractions, Outwardly Inspired, Monotasker, Externally Motivated",0.2051819479129504,0.42835045976776015,0.14494894727104596,1.0
847,25,10,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7101155908760608,"Risk Averse, Routine Seeker, Make It Happen, Hate Distractions, Monotasker",0.22441237726867003,0.429996531950678,0.12400029879328275,1.0
1837,55,15,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7100651984314359,"Risk Averse, Externally Motivated, Hate Distractions, Rational, Routine Seeker",0.1943617527982853,0.3866072800744042,0.13184803737033585,1.0
2794,84,12,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7100277710838917,"Risk Averse, Hate Distractions, Routine Seeker, Monotasker, Solo Creator",0.20921142585381802,0.4262567748788675,0.13804275501568092,1.0
2134,64,13,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7099279810693743,"Risk Averse, Routine Seeker, Monotasker, Hate Distractions, Make It Happen",0.21493138911117038,0.4051117677953394,0.14821814247941992,1.0
1804,54,14,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.709726739464996,"Routine Seeker, Risk Averse, Make It Happen, Solo Creator, Hate Distractions",0.1650494106441243,0.38973272564610667,0.15411040536564144,1.0
2959,89,10,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7091649535437865,"Risk Averse, Routine Seeker, Monotasker, Hate Distractions, Make It Happen",0.2159073958053641,0.4044339344679397,0.1479537136812445,1.0
1705,51,15,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7089065890125845,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Private",0.25282884381218257,0.3911290333656482,0.1340591421427552,1.0
2926,88,15,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7087545733214562,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Solo Creator",0.18770327467141903,0.4002277217494723,0.1453703353558147,1.0
2200,66,10,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7085340464078306,"Routine Seeker, Risk Averse, Externally Motivated, Hate Distractions, Monotasker",0.18371012513545207,0.4422371942689594,0.11733203314806334,1.0
121,3,9,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7080310249417597,"Risk Averse, Hate Distractions, Routine Seeker, Monotasker, Make It Happen",0.23126963097488723,0.39349638227791595,0.17927591159532758,1.0
451,13,13,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7078328287072413,"Solo Creator, Risk Averse, Monotasker, Routine Seeker, Hate Distractions",0.1636879559061669,0.44858242698888257,0.13929244291164838,1.0
1969,59,16,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7077067555648472,"Risk Averse, Hate Distractions, Routine Seeker, Monotasker, Make It Happen",0.20260427505425574,0.3707434514290676,0.16032646679337617,1.0
2695,81,1,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7072968421649949,"Hate Distractions, Routine Seeker, Risk Averse, Make It Happen, Solo Creator",0.2359942204281054,0.42279381052075365,0.13787936244088256,1.0
418,12,18,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7067256932390458,"Routine Seeker, Risk Averse, Hate Distractions, Make It Happen, Private",0.21872681406736905,0.3824087207496949,0.14219740015394233,1.0
1210,36,9,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7059961835788175,"Routine Seeker, Risk Averse, Monotasker, Externally Motivated, Outwardly Inspired",0.19755637141965307,0.4585927942593226,0.11864794487137081,1.0
2728,82,15,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7059737017042492,"Risk Averse, Monotasker, Routine Seeker, Hate Distractions, Solo Creator",0.1917708549876756,0.36143332743282525,0.16553041198301294,1.0
2662,80,5,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7057657720220849,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Rational",0.19074010787358286,0.4238039319563084,0.145798563834357,1.0
1408,42,13,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7056679640555842,"Risk Averse, Routine Seeker, Externally Motivated, Hate Distractions, Monotasker",0.19600202278609036,0.4200191996063824,0.12292886329795083,1.0
2365,71,12,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7052806365972115,"Routine Seeker, Monotasker, Hate Distractions, Risk Averse, Solo Creator",0.22150078567404904,0.434424621419545,0.14750563908767186,1.0
2596,78,10,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7052072957242872,"Risk Averse, Routine Seeker, Make It Happen, Hate Distractions, Solo Creator",0.220808750315802,0.4325415867179634,0.13542065308304507,1.0
1243,37,14,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7050167660488947,"Risk Averse, Make It Happen, Hate Distractions, Routine Seeker, Outwardly Inspired",0.20607837909890697,0.35766352274045177,0.15886326729421968,1.0
1672,50,12,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7049864879108951,"Risk Averse, Externally Motivated, Rational, Routine Seeker, Outwardly Inspired",0.21187318690426854,0.436952985834329,0.12965690494500584,1.0
2827,85,11,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.704522107633975,"Risk Averse, Hate Distractions, Monotasker, Externally Motivated, Solo Creator",0.19762693238687834,0.4232359507322268,0.1405566655014492,1.0
1936,58,6,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7045117550078156,"Risk Averse, Hate Distractions, Make It Happen, Externally Motivated, Monotasker",0.19428056011474368,0.42726196988635134,0.1267746209260623,1.0
1144,34,6,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7042271826812591,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Solo Creator",0.19447462824310444,0.4263456620757174,0.14987466081584264,1.0
22,0,0,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7042104396023731,"Externally Motivated, Risk Averse, Hate Distractions, Routine Seeker, Rational",0.18143315698745766,0.41577353500198216,0.1390387778500775,1.0
517,15,7,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7039792431290239,"Risk Averse, Routine Seeker, Make It Happen, Rational, Externally Motivated",0.2140924632079679,0.4766437879523788,0.12318858699678474,1.0
220,6,2,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7033959798319624,"Externally Motivated, Risk Averse, Monotasker, Hate Distractions, Routine Seeker",0.18659562784761283,0.4429134622116837,0.10685945091718188,1.0
154,4,9,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7031075852693038,"Risk Averse, Hate Distractions, Routine Seeker, Monotasker, Silence",0.1960456863388304,0.4660286100284952,0.11878431148026146,1.0
550,16,8,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7028905778392432,"Routine Seeker, Hate Distractions, Risk Averse, Make It Happen, Externally Motivated",0.23265233453509593,0.49002141764618284,0.09416469474448731,1.0
748,22,12,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7019150035843015,"Risk Averse, Make It Happen, Routine Seeker, Hate Distractions, Monotasker",0.20934022787548337,0.38821113879205116,0.15207758345264158,1.0
1903,57,14,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7018759827161405,"Risk Averse, Routine Seeker, Hate Distractions, Externally Motivated, Outwardly Inspired",0.21134617096400915,0.38800687580408033,0.13676070279579644,1.0
814,24,1,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7004905702136904,"Externally Motivated, Outwardly Inspired, Risk Averse, Urban, Routine Seeker",0.13330566015358614,0.4328723488736053,0.14978367665676107,1.0
946,28,2,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7004372692128276,"Hate Distractions, Externally Motivated, Risk Averse, Routine Seeker, Make It Happen",0.23026678795651462,0.44707221976005895,0.14022578183085996,1.0
1870,56,11,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.7002858391883503,"Risk Averse, Hate Distractions, Monotasker, Make It Happen, Rational",0.24403444770049637,0.4377507180758023,0.13940681554626033,1.0
616,18,9,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.6991024747893316,"Routine Seeker, Monotasker, Risk Averse, Hate Distractions, Solo Creator",0.2002614495595466,0.46105345486862115,0.10744381132518391,1.0
88,2,6,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.6986693985714579,"Make It Happen, Risk Averse, Routine Seeker, Hate Distractions, Monotasker",0.2114626563731834,0.4187899210165796,0.13694772267018052,1.0
55,1,10,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.6985576279879305,"Risk Averse, Hate Distractions, Monotasker, Externally Motivated, Make It Happen",0.21695564396413514,0.4252973313862586,0.14319328511067636,1.0
286,8,13,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.6984526366019658,"Risk Averse, Routine Seeker, Rational, Make It Happen, Hate Distractions",0.2383105967062884,0.36326617661115346,0.1629315147018281,1.0
1276,38,1,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.6982567154993796,"Externally Motivated, Outwardly Inspired, Risk Averse, Hate Distractions, Routine Seeker",0.18518683340008604,0.4289714501405382,0.13115905085426546,1.0
1474,44,11,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.6980352096386746,"Risk Averse, Make It Happen, Externally Motivated, Routine Seeker, Stimulated By Constraints",0.18463573796322447,0.4189041406112979,0.1500575023958644,1.0
649,19,13,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.6974642439342934,"Risk Averse, Routine Seeker, Monotasker, Make It Happen, Hate Distractions",0.1909948299238643,0.41964841343074255,0.15739774026067888,1.0
385,11,11,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.6969280522554568,"Routine Seeker, Risk Averse, Hate Distractions, Externally Motivated, Rational",0.22130244468927732,0.4202640424455562,0.1474368208268929,1.0
3223,97,14,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.6963029609207838,"Routine Seeker, Make It Happen, Risk Averse, Silence, Hate Distractions",0.2457459907724717,0.40154612620095476,0.1425017218043734,1.0
2530,76,7,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.6962776831851442,"Night Owl, Solo Creator, Monotasker, Hate Distractions, Tenacious",0.15013062581641134,0.4037413635280335,0.13039093497516918,1.0
3289,99,2,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.695957718170612,"Monotasker, Hate Distractions, Risk Averse, Make It Happen, Routine Seeker",0.22628607183826707,0.4177591133157628,0.14279195803143654,1.0
913,27,7,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.6959571392440197,"Risk Averse, Routine Seeker, Externally Motivated, Make It Happen, Hate Distractions",0.1534838105710507,0.4905812699242333,0.10056051043029211,1.0
2101,63,16,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.6959272104853517,"Risk Averse, Externally Motivated, Routine Seeker, Hate Distractions, Make It Happen",0.22042004574755666,0.36930748747499026,0.15321121906591734,1.0
2266,68,14,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.6956267480099196,"Risk Averse, Hate Distractions, Silence, Externally Motivated, Routine Seeker",0.20380273321449793,0.3525421598627256,0.16338604200671952,1.0
715,21,12,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.6955670023861389,"Risk Averse, Hate Distractions, Routine Seeker, Stimulated By Constraints, Monotasker",0.24585299267040564,0.39765852376678756,0.15176223006958434,1.0
1309,39,13,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.6934708526771114,"Solo Creator, Monotasker, Night Owl, Routine Seeker, Risk Averse",0.1176838158716934,0.42374658456069714,0.13222342473267226,0.9981060606060606
3091,93,7,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.6917246778779164,"Risk Averse, Solo Creator, Routine Seeker, Urban, Night Owl",0.13671678083207306,0.47534683368968356,0.1040088285099127,0.9981060606060606
1738,52,7,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.6915990521828607,"Risk Averse, Make It Happen, Routine Seeker, Hate Distractions, Rational",0.19064801836996392,0.46881317827493246,0.11765114250392983,0.9981060606060606
1771,53,1,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.6913145384098245,"Externally Motivated, Risk Averse, Solo Creator, Make It Happen, Monotasker",0.132306183698333,0.3872688446006125,0.17699343740793233,0.9981060606060606
1441,43,1,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.6911357165311445,"Externally Motivated, Routine Seeker, Hate Distractions, Silence, Outwardly Inspired",0.19931750741839763,0.4344438621214754,0.16297180782723972,0.9981060606060606
1375,41,4,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.6881800181577138,"Externally Motivated, Routine Seeker, Outwardly Inspired, Hate Distractions, Risk Averse",0.1880364727197125,0.4199882928684385,0.14333212541855508,0.9981060606060606
2035,61,12,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.687037999516912,"Risk Averse, Monotasker, Slow Paced, Hate Distractions, Stimulated By Constraints",0.1611668916012873,0.3931640843571693,0.15163089519962675,0.9981060606060606
1177,35,3,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.6869825578086652,"Externally Motivated, Risk Averse, Outwardly Inspired, Hate Distractions, Monotasker",0.18565287879463954,0.3962047344731743,0.14351879561829795,0.9981060606060606
2068,62,1,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.684973611281109,"Externally Motivated, Risk Averse, Hate Distractions, Routine Seeker, Outwardly Inspired",0.22031785602991585,0.424541289135336,0.1398018464965314,0.9981060606060606
3058,92,1,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.6849176071292462,"Externally Motivated, Risk Averse, Hate Distractions, Monotasker, Rational",0.1956492647168156,0.4467779853503809,0.1349619089587576,0.9981060606060606
484,14,9,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.6847432225499481,"Risk Averse, Externally Motivated, Monotasker, Hate Distractions, Routine Seeker",0.1771722640330785,0.4393918615143956,0.13159958037136474,0.9981060606060606
1111,33,12,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.6836878116500017,"Risk Averse, Externally Motivated, Make It Happen, Routine Seeker, Hate Distractions",0.13894805833196788,0.40221270420084865,0.17476152406315676,0.9981060606060606
2431,73,9,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.6816797280458688,"Routine Seeker, Risk Averse, Externally Motivated, Hate Distractions, Make It Happen",0.1612682447813602,0.48229926196314454,0.11581916404525562,0.9981060606060606
979,29,13,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.6813296680592437,"Solo Creator, Routine Seeker, Risk Averse, Urban, Hate Distractions",0.12062343694176492,0.4550100991463569,0.1364859954344841,0.9981060606060606
2167,65,12,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.6811078241601262,"Solo Creator, Routine Seeker, Make It Happen, Hate Distractions, Risk Averse",0.14231781090682086,0.41964549479554464,0.13316989223525774,0.9981060606060606
583,17,4,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.6804834496222206,"Externally Motivated, Risk Averse, Routine Seeker, Outwardly Inspired, Stimulated By Constraints",0.20259705448751358,0.4194200934430926,0.14032248086216512,0.9981060606060606
1606,48,3,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.6797218347534727,"Monotasker, Risk Averse, Externally Motivated, Hate Distractions, Routine Seeker",0.22728218852215284,0.4891731631157233,0.0870250099984437,0.9981060606060606
3025,91,2,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.6771256762917538,"Externally Motivated, Outwardly Inspired, Risk Averse, Make It Happen, Stimulated By Constraints",0.15407085053428515,0.4154832925419236,0.1572052733108332,0.9981060606060606
2332,70,14,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.6764698715839905,"Routine Seeker, Solo Creator, Risk Averse, Private, Silence",0.2067827844489359,0.34888120466409456,0.17178501438806296,0.9981060606060606
1507,45,2,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.6739595385602124,"Externally Motivated, Hate Distractions, Routine Seeker, Monotasker, Risk Averse",0.17920575033180727,0.43669294941571196,0.1396176746067653,0.9981060606060606
1078,32,2,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.6737062764860964,"Externally Motivated, Outwardly Inspired, Routine Seeker, Hate Distractions, Risk Averse",0.19627178371015266,0.4323664777602831,0.13190145450470564,0.9981060606060606
2233,67,1,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.6718555300299499,"Monotasker, Hate Distractions, Externally Motivated, Risk Averse, Make It Happen",0.18000917960942242,0.45455017739239073,0.1332409211252644,0.9962121212121212
1540,46,4,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.6608468937904747,"Externally Motivated, Hate Distractions, Monotasker, Outwardly Inspired, Silence",0.22020644354081953,0.40894798005671473,0.1447634972511163,0.9943181818181818
2992,90,11,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19938634354360601,0.6575537548234559,"Routine Seeker, Solo Creator, Private, Hate Distractions, Risk Averse",0.16438457772700973,0.415885136313799,0.1412777076220346,0.9924242424242424
1587,48,11,"Internally Motivated, Solo Creator, Stifled By Constraints, Monotasker, Hate Distractions",0.15110361581836956,0.7394139264516033,"Solo Creator, Internally Motivated, Private, Hate Distractions, Inwardly Inspired",0.13148974130240856,0.5191971108664566,0.10028609965409414,1.0
1884,57,22,"Internally Motivated, Solo Creator, Stifled By Constraints, Monotasker, Hate Distractions",0.15110361581836956,0.7369958390447674,"Solo Creator, Risk Averse, Internally Motivated, Hate Distractions, Monotasker",0.1349138058926505,0.3952978674941518,0.14768654437161627,1.0
36,1,13,"Internally Motivated, Solo Creator, Stifled By Constraints, Monotasker, Hate Distractions",0.15110361581836956,0.7331840465243483,"Solo Creator, Internally Motivated, Risk Averse, Monotasker, Stifled By Constraints",0.12324090018407458,0.45305785987045866,0.162588136832964,1.0
1719,52,8,"Internally Motivated, Solo Creator, Stifled By Constraints, Monotasker, Hate Distractions",0.15110361581836956,0.731113445261212,"Solo Creator, Internally Motivated, Monotasker, Private, Risk Averse",0.17527510213819222,0.5016521967974417,0.13482653218694843,1.0
3270,99,9,"Internally Motivated, Solo Creator, Stifled By Constraints, Monotasker, Hate Distractions",0.15110361581836956,0.7310941291244796,"Solo Creator, Internally Motivated, Private, Hate Distractions, Monotasker",0.09554102170641955,0.4300871637283499,0.1432333555817595,1.0
3072,93,8,"Internally Motivated, Solo Creator, Stifled By Constraints, Monotasker, Hate Distractions",0.15110361581836956,0.7303526141965615,"Solo Creator, Internally Motivated, Monotasker, Private, Stifled By Constraints",0.14586484002016428,0.5132888072598872,0.10046182967716737,1.0
