,idx,idxmax,ref_clus,ref_frac,max_sim,max_clus,max_frac,sim_mn,sim_sd,z_sim
2414,44,7,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.7287730375353955,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Externally Motivated",0.2066588420567829,0.4883567178672594,0.10558757061698035,1.0
4574,84,14,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.7262960808804625,"Risk Averse, Routine Seeker, Monotasker, Hate Distractions, Solo Creator",0.20020211928009868,0.4258459153026698,0.15166949690620515,1.0
1766,32,14,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.7255476664202963,"Routine Seeker, Risk Averse, Hate Distractions, Monotasker, Make It Happen",0.2262526485421827,0.41647354930421465,0.13260036305909179,1.0
4466,82,10,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.7252500306812008,"Risk Averse, Hate Distractions, Routine Seeker, Silence, Private",0.21497649229304291,0.42334100368165406,0.15052513922314642,1.0
1550,28,11,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.7249178799670212,"Risk Averse, Routine Seeker, Hate Distractions, Monotasker, Externally Motivated",0.20210316811977364,0.42295213946040794,0.15304248945030433,1.0
956,17,7,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.7238235215731045,"Risk Averse, Hate Distractions, Routine Seeker, Make It Happen, Rational",0.19243364995628529,0.4858892497766631,0.09246129137560398,1.0
4520,83,18,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.723280892229258,"Risk Averse, Routine Seeker, Hate Distractions, Monotasker, Externally Motivated",0.1855911713662726,0.4101491706068559,0.14335044423810064,1.0
5276,97,14,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.72320404970467,"Risk Averse, Routine Seeker, Hate Distractions, Solo Creator, Monotasker",0.21288411148165792,0.4073107902162254,0.14125345546046914,1.0
4952,91,11,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.7231859038669011,"Routine Seeker, Risk Averse, Hate Distractions, Monotasker, Make It Happen",0.21841799839300063,0.4922032528280136,0.10806394352600533,1.0
5384,99,3,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.723011443715542,"Hate Distractions, Risk Averse, Routine Seeker, Monotasker, Solo Creator",0.22034299931874055,0.4185381962430932,0.14938950209436355,1.0
1172,21,10,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.7226310657574141,"Risk Averse, Hate Distractions, Routine Seeker, Monotasker, Make It Happen",0.22834423305588586,0.45855554471819976,0.13279240523540964,1.0
5114,94,11,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.7226121682133685,"Routine Seeker, Hate Distractions, Risk Averse, Monotasker, Silence",0.20503998927661857,0.4520543065005944,0.1522319717203022,1.0
5168,95,11,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.7217268626888038,"Risk Averse, Hate Distractions, Routine Seeker, Make It Happen, Private",0.2130693658827032,0.4684484291642383,0.093537896265522,1.0
4034,74,8,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.7212627653187247,"Risk Averse, Externally Motivated, Routine Seeker, Hate Distractions, Monotasker",0.16081358351422878,0.4802237699309558,0.12049542800667448,1.0
3980,73,5,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.7208086131504653,"Risk Averse, Routine Seeker, Hate Distractions, Monotasker, Solo Creator",0.22006351857098125,0.4592123167813536,0.11941209923703887,1.0
2576,47,12,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.7193160412680172,"Routine Seeker, Monotasker, Hate Distractions, Risk Averse, Solo Creator",0.15906797269219353,0.41913657816260536,0.16097060052159995,1.0
4250,78,11,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.7192832121316903,"Risk Averse, Hate Distractions, Routine Seeker, Monotasker, Make It Happen",0.21893526469050997,0.4459999829095226,0.14705781666028522,1.0
4898,90,17,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.7192705623178612,"Routine Seeker, Risk Averse, Hate Distractions, Monotasker, Solo Creator",0.20603201447920838,0.4059517811988657,0.15204618096970188,1.0
902,16,10,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.7192651777545548,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Rational",0.2088528306389071,0.4477203179650966,0.13240039701043316,1.0
3548,65,10,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.718552170820633,"Risk Averse, Routine Seeker, Solo Creator, Hate Distractions, Make It Happen",0.17252983470461788,0.4972221404981015,0.11129374251599736,1.0
3224,59,12,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.7185256269540717,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Solo Creator",0.20354680683154902,0.41346078701247835,0.15996447430113306,1.0
3440,63,19,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.7183851250169234,"Routine Seeker, Risk Averse, Hate Distractions, Externally Motivated, Monotasker",0.1827889634601044,0.3857274398707644,0.15156991763574792,1.0
3656,67,8,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.7180444553117175,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.2090854929997021,0.42127820550954814,0.16511823835129918,1.0
5060,93,13,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.7177449316772905,"Routine Seeker, Risk Averse, Hate Distractions, Monotasker, Solo Creator",0.20912108101700944,0.4437259537405329,0.12231979597258948,1.0
4196,77,13,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.7176257691662191,"Routine Seeker, Risk Averse, Hate Distractions, Externally Motivated, Monotasker",0.20512896575251036,0.41951056858907637,0.15128287800897877,1.0
1064,19,9,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.7175800083239968,"Monotasker, Externally Motivated, Risk Averse, Hate Distractions, Routine Seeker",0.16729834574396932,0.42834508159363993,0.13688659203137343,1.0
470,8,11,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.7172414025973577,"Risk Averse, Routine Seeker, Hate Distractions, Solo Creator, Monotasker",0.22934593606491596,0.40953959458042555,0.15364648006344983,1.0
2198,40,12,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.7172192456147934,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.20869992407663793,0.3962262623633295,0.15707036324435328,1.0
848,15,13,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.7170941900958312,"Routine Seeker, Risk Averse, Monotasker, Hate Distractions, Make It Happen",0.1899459587861512,0.47737884482200654,0.14279736010901947,1.0
2090,38,17,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.7164251265590459,"Routine Seeker, Risk Averse, Solo Creator, Stimulated By Constraints, Private",0.12637118292321375,0.44092281947678486,0.15487456661495816,1.0
2954,54,16,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.716408231849348,"Risk Averse, Hate Distractions, Routine Seeker, Externally Motivated, Monotasker",0.17339946971728185,0.40936816630239303,0.15641522296259197,1.0
1118,20,14,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.7158774186624078,"Routine Seeker, Risk Averse, Hate Distractions, Solo Creator, Monotasker",0.21381500831156494,0.39211694591305063,0.15531376770026012,1.0
2306,42,14,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.7158062079586515,"Routine Seeker, Make It Happen, Risk Averse, Hate Distractions, Rational",0.1886997249275147,0.43191926783358897,0.12988355170562269,1.0
1928,35,12,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.7154063631396695,"Risk Averse, Routine Seeker, Externally Motivated, Stimulated By Constraints, Hate Distractions",0.20555036414067251,0.48086153644145785,0.1107679047073603,1.0
4844,89,13,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.7153450759260092,"Risk Averse, Hate Distractions, Routine Seeker, Make It Happen, Solo Creator",0.19015939634772513,0.4433044185033216,0.11789416667426286,1.0
4736,87,12,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.7152976923181316,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Monotasker",0.19187918168736184,0.43505256294740297,0.12607490161214618,1.0
2252,41,2,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.7151412120364574,"Externally Motivated, Outwardly Inspired, Hate Distractions, Rational, Monotasker",0.19400138952534404,0.4291128860100024,0.14172445949542742,1.0
1388,25,13,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.715070988334638,"Routine Seeker, Hate Distractions, Monotasker, Externally Motivated, Risk Averse",0.19129372140504614,0.41499688930826134,0.1426927405091386,1.0
1226,22,14,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.7150264155684768,"Routine Seeker, Risk Averse, Hate Distractions, Monotasker, Externally Motivated",0.19453397697734867,0.46748205190237146,0.11574111786438979,1.0
1712,31,15,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.7145320956909378,"Routine Seeker, Monotasker, Risk Averse, Hate Distractions, Make It Happen",0.2028731448605767,0.4498025062705931,0.12469379317599626,1.0
4142,76,13,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.7138323249656765,"Risk Averse, Externally Motivated, Routine Seeker, Hate Distractions, Make It Happen",0.17194765066773623,0.4170910905787061,0.14392862645132298,1.0
416,7,10,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.713523786705743,"Risk Averse, Hate Distractions, Monotasker, Routine Seeker, Externally Motivated",0.1970218830725378,0.4446142217969127,0.13561237224447112,1.0
4790,88,15,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.7127615275268916,"Risk Averse, Monotasker, Hate Distractions, Routine Seeker, Solo Creator",0.17860334862658642,0.41447532292794625,0.14255798074495177,1.0
38,0,1,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.7126863768985628,"Externally Motivated, Risk Averse, Hate Distractions, Outwardly Inspired, Stimulated By Constraints",0.17818856718634002,0.4789412178337932,0.10338959505831252,1.0
2738,50,5,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.7120339801749764,"Monotasker, Risk Averse, Routine Seeker, Solo Creator, Hate Distractions",0.18874172185430463,0.413223152206943,0.1552198791732761,1.0
1010,18,1,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.7117631786388227,"Externally Motivated, Outwardly Inspired, Hate Distractions, Risk Averse, Routine Seeker",0.18630675138762817,0.46549904033396594,0.15274667974329767,1.0
686,12,4,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.7114899697984318,"Monotasker, Risk Averse, Solo Creator, Routine Seeker, Hate Distractions",0.19692061942583308,0.43764766334527067,0.13779647920549198,1.0
5006,92,11,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.7112954374665498,"Routine Seeker, Risk Averse, Monotasker, Make It Happen, Solo Creator",0.1732535464951845,0.4525625270156987,0.1409328367571007,1.0
3278,60,19,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.7111936384539203,"Risk Averse, Routine Seeker, Externally Motivated, Hate Distractions, Stimulated By Constraints",0.17656770585435508,0.39569955186611466,0.15022331440190032,1.0
