idx,idxmax,ref_clus,ref_frac,max_sim,max_clus,max_frac,sim_mn,sim_sd,z_sim
0,5,"Routine Seeker, Risk Averse, Hate Distractions, Make It Happen, Monotasker",0.19449046455131014,0.6637514414583866,"Internally Motivated, Solo Creator, Monotasker, Stifled By Constraints, Private",0.13704746550968402,0.38073506925501766,0.15303592685201328,0.9950738916256158
0,16,"Collaborator, Outwardly Inspired, Multitasker, Stimulated By Constraints, Reframer",0.1494468919712042,0.6405088354732588,"Risk Averse, Reframer, Externally Motivated, Novelty Seeker, Stimulated By Constraints",0.05254712004933025,0.3722831590549471,0.16514929741213466,0.9852216748768473
0,23,"Risk Friendly, Internally Motivated, Novelty Seeker, Stifled By Constraints, Nature",0.14776045110435873,0.6870943346076717,"Solo Creator, Internally Motivated, Stifled By Constraints, Controlled Chaos, Let It Happen",0.11130509721180062,0.36035827946068777,0.1643821009216641,0.9975369458128078
0,19,"Internally Motivated, Solo Creator, Monotasker, Stifled By Constraints, Private",0.13704746550968402,0.6637514414583866,"Routine Seeker, Risk Averse, Hate Distractions, Make It Happen, Monotasker",0.19449046455131014,0.38335510200721507,0.15587332539504664,0.9950738916256158
0,17,"Novelty Seeker, Love Distractions, Risk Friendly, Multitasker, Noise/Music",0.12754544846697324,0.6297940251589947,"Risk Friendly, Internally Motivated, Novelty Seeker, Stifled By Constraints, Nature",0.14776045110435873,0.3427059540698273,0.15838805793688016,0.9778325123152709
0,18,"Solo Creator, Internally Motivated, Stifled By Constraints, Controlled Chaos, Let It Happen",0.11130509721180062,0.6870943346076717,"Risk Friendly, Internally Motivated, Novelty Seeker, Stifled By Constraints, Nature",0.14776045110435873,0.3762868621380422,0.1590331647639262,0.9975369458128078
0,19,"Novelty Seeker, Monotasker, Solo Creator, Outwardly Inspired, Night Owl",0.06380244125316673,0.658838624523052,"Routine Seeker, Risk Averse, Hate Distractions, Make It Happen, Monotasker",0.19449046455131014,0.3758068314117065,0.16796865776133074,0.9926108374384236
0,1,"Risk Averse, Reframer, Externally Motivated, Novelty Seeker, Stimulated By Constraints",0.05254712004933025,0.6405088354732588,"Collaborator, Outwardly Inspired, Multitasker, Stimulated By Constraints, Reframer",0.1494468919712042,0.37899857936403963,0.1636465740132439,0.9852216748768473
0,20,"Routine Seeker, Urban, Risk Friendly, Reframer, Make It Happen",0.004665572089775117,0.6441078847768862,"Routine Seeker, Risk Averse, Hate Distractions, Make It Happen, Monotasker",0.19449046455131014,0.37909241182058073,0.1602634916989732,0.9876847290640394
0,1,"Pragmastist, Generalist, Reframer, Collaborator, Self-Critical",0.0026150977318484727,0.5415751823223036,"Collaborator, Outwardly Inspired, Multitasker, Stimulated By Constraints, Reframer",0.1494468919712042,0.3452704644406825,0.13146253175377784,0.9334975369458128
