idx,idxmax,ref_clus,ref_frac,max_sim,max_clus,max_frac,sim_mn,sim_sd,z_sim
0,43,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.6536101583591789,"Solo Creator, Internally Motivated, Monotasker, Private, Stifled By Constraints",0.13743378676552528,0.3417730131720182,0.14593745467211292,0.9930118798043326
0,20,"Risk Friendly, Stifled By Constraints, Novelty Seeker, Internally Motivated, Let It Happen",0.18555307088252118,0.6727320558982799,"Monotasker, Novelty Seeker, Silence, Solo Creator, Hate Distractions",0.06980527922854617,0.33334195582423987,0.15501218149170032,0.9986023759608665
0,48,"Novelty Seeker, Risk Friendly, Love Distractions, Multitasker, Collaborator",0.13942482708409173,0.6666719179489541,"Stimulated By Constraints, Collaborator, Outwardly Inspired, Risk Friendly, Multitasker",0.10819223940031054,0.3205492194071142,0.1556140703221881,0.9979035639412998
0,49,"Solo Creator, Internally Motivated, Monotasker, Private, Stifled By Constraints",0.13743378676552528,0.665931637524884,"Stimulated By Constraints, Inwardly Inspired, Risk Friendly, Night Owl, Hate Distractions",0.009918055318232135,0.3516419178940906,0.14245587299898252,0.9972047519217331
0,48,"Stimulated By Constraints, Collaborator, Outwardly Inspired, Risk Friendly, Multitasker",0.10819223940031054,0.676200652909096,"Stifled By Constraints, Make It Happen, Routine Seeker, Reframer, Generalist",0.02144082969918947,0.33245218667143844,0.15740287782143042,0.9993011879804332
0,39,"Monotasker, Novelty Seeker, Silence, Solo Creator, Hate Distractions",0.06980527922854617,0.6727320558982799,"Risk Friendly, Stifled By Constraints, Novelty Seeker, Internally Motivated, Let It Happen",0.18555307088252118,0.3462822750742762,0.16445796230739865,0.9986023759608665
0,36,"Noise/Music, Solo Creator, Night Owl, Stifled By Constraints, Pragmastist",0.02918211332585455,0.6652458636612233,"Risk Averse, Collaborator, Novelty Seeker, Externally Motivated, Public",0.01547513799841014,0.35602685733924,0.16073209850391845,0.9965059399021663
0,20,"Multitasker, Silence, Collaborator, Novelty Seeker, Generalist",0.0269756246146074,0.6644949127077705,"Monotasker, Novelty Seeker, Silence, Solo Creator, Hate Distractions",0.06980527922854617,0.3476391494272659,0.1581029896301791,0.9958071278825996
0,48,"Stifled By Constraints, Make It Happen, Routine Seeker, Reframer, Generalist",0.02144082969918947,0.676200652909096,"Stimulated By Constraints, Collaborator, Outwardly Inspired, Risk Friendly, Multitasker",0.10819223940031054,0.3471160480593842,0.15618508833688555,0.9993011879804332
0,25,"Solo Creator, Outwardly Inspired, Controlled Chaos, Night Owl, Let It Happen",0.01954636969458333,0.6543196021433052,"Noise/Music, Solo Creator, Night Owl, Stifled By Constraints, Pragmastist",0.02918211332585455,0.34539186882840545,0.15226778442816233,0.9937106918238994
0,25,"Risk Averse, Collaborator, Novelty Seeker, Externally Motivated, Public",0.01547513799841014,0.6652458636612233,"Noise/Music, Solo Creator, Night Owl, Stifled By Constraints, Pragmastist",0.02918211332585455,0.3446511286533572,0.153661206705595,0.9965059399021663
0,44,"Stimulated By Constraints, Inwardly Inspired, Risk Friendly, Night Owl, Hate Distractions",0.009918055318232135,0.665931637524884,"Solo Creator, Internally Motivated, Monotasker, Private, Stifled By Constraints",0.13743378676552528,0.3619426012329774,0.1508785718327875,0.9972047519217331
0,44,"Internally Motivated, Novelty Seeker, Monotasker, Let It Happen, Perfectionist",0.0034471742828911687,0.5676630488072054,"Solo Creator, Outwardly Inspired, Controlled Chaos, Night Owl, Let It Happen",0.01954636969458333,0.31377165574246163,0.1284060925088248,0.9622641509433962
0,49,"Night Owl, Internally Motivated, Generalist, Inwardly Inspired, Collaborator",0.002065332867766692,0.5301776324723643,"Stimulated By Constraints, Inwardly Inspired, Risk Friendly, Night Owl, Hate Distractions",0.009918055318232135,0.32479384471568706,0.1031291237178914,0.9559748427672956
0,37,"Public, Tenacious, Let It Happen, Intuitive, Solo Creator",0.0009509446297630811,0.4634479819802975,"Risk Averse, Hate Distractions, Externally Motivated, Routine Seeker, Make It Happen",0.21605759158414004,0.28114886836812153,0.09601109330579262,0.9419986023759609
0,44,"Intuitive, Noise/Music, Inwardly Inspired, Urban, Night Owl",0.0008023595313625996,0.437018849462952,"Solo Creator, Outwardly Inspired, Controlled Chaos, Night Owl, Let It Happen",0.01954636969458333,0.2743925267557611,0.09570594901141678,0.9350104821802935
0,21,"Risk Averse, Multitasker, Controlled Chaos, Night Owl, NonKinetic",0.000735496237082383,0.4032661109268345,"Multitasker, Silence, Collaborator, Novelty Seeker, Generalist",0.0269756246146074,0.25768167318493324,0.07740019793778039,0.9196366177498253
0,36,"Early Bird, Risk Averse, Love Distractions, Pragmastist, Tenacious",0.0006834914526422146,0.47521638400331256,"Risk Averse, Collaborator, Novelty Seeker, Externally Motivated, Public",0.01547513799841014,0.2568794613211014,0.09223080173763497,0.9447938504542278
0,22,"Noise/Music, Stifled By Constraints, Outwardly Inspired, Tenacious, Night Owl",0.0006686329428021664,0.42196292185545947,"Night Owl, Internally Motivated, Generalist, Inwardly Inspired, Collaborator",0.002065332867766692,0.26380305646493185,0.07775266113070338,0.9287211740041929
0,36,"Early Bird, Stimulated By Constraints, Risk Averse, Solo Creator, Novelty Seeker",0.000631486668202046,0.4735011007626324,"Risk Averse, Collaborator, Novelty Seeker, Externally Motivated, Public",0.01547513799841014,0.2586703432193138,0.09864653382613409,0.944095038434661
0,9,"Tenacious, Collaborator, Internally Motivated, Early Bird, Stifled By Constraints",0.0005869111386819015,0.3772640941613107,"Internally Motivated, Novelty Seeker, Monotasker, Let It Happen, Perfectionist",0.0034471742828911687,0.24294106784130637,0.07714757486925584,0.9063591893780573
0,22,"Slow Paced, Inwardly Inspired, Collaborator, Hate Distractions, Stimulated By Constraints",0.0005497648640817813,0.37811092176974664,"Night Owl, Internally Motivated, Generalist, Inwardly Inspired, Collaborator",0.002065332867766692,0.23832230449509287,0.05974277917006637,0.9077568134171907
0,30,"Love Distractions, Inwardly Inspired, Specialist, Early Bird, Rational",0.0005423356091617572,0.43770182839658156,"NonKinetic, Urban, Pragmastist, Inwardly Inspired, Stimulated By Constraints",0.00026745317712086655,0.24925953791352345,0.08145076234003373,0.9357092941998603
0,49,"NonKinetic, Outwardly Inspired, Risk Friendly, Organized, Public",0.0005126185894816609,0.3586745760617516,"Stimulated By Constraints, Inwardly Inspired, Risk Friendly, Night Owl, Hate Distractions",0.009918055318232135,0.23433807623451636,0.07368527032193882,0.8881900768693222
0,49,"Make It Happen, Rational, Collaborator, Monotasker, Outwardly Inspired",0.0004606138050414924,0.36320439101771906,"Stimulated By Constraints, Inwardly Inspired, Risk Friendly, Night Owl, Hate Distractions",0.009918055318232135,0.2520154296648428,0.08030279218748551,0.893780573025856
0,43,"Night Owl, Reframer, Risk Averse, Internally Motivated, Perfectionist",0.0004531845501214683,0.3872417698862931,"Solo Creator, Internally Motivated, Monotasker, Private, Stifled By Constraints",0.13743378676552528,0.2411902391889551,0.0685004855509975,0.9133473095737247
0,31,"Collaborator, Early Bird, Let It Happen, Novelty Seeker, Inwardly Inspired",0.0004308967853613961,0.32819781567485873,"Novelty Seeker, Risk Friendly, Love Distractions, Multitasker, Collaborator",0.13942482708409173,0.19422328760598992,0.06516109997280614,0.8385744234800838
0,10,"Love Distractions, Inwardly Inspired, Monotasker, Collaborator, Stimulated By Constraints",0.00041603827552134795,0.372427987487398,"Intuitive, Noise/Music, Inwardly Inspired, Urban, Night Owl",0.0008023595313625996,0.24357462531168525,0.07553001698088448,0.9028651292802237
0,22,"Public, Fast Paced, Make It Happen, NonKinetic, Novelty Seeker",0.0004011797656812998,0.3254466227712094,"Night Owl, Internally Motivated, Generalist, Inwardly Inspired, Collaborator",0.002065332867766692,0.21467496857937834,0.0767794772415702,0.8315863032844165
0,36,"Kinetic, Self-Critical, Monotasker, Night Owl, Collaborator",0.00036403349108117945,0.30860244605423237,"Risk Averse, Collaborator, Novelty Seeker, Externally Motivated, Public",0.01547513799841014,0.20770811858845212,0.05858070003185654,0.7987421383647799
0,51,"Tenacious, Collaborator, Self-Assured, Risk Friendly, Fast Paced",0.0003566042361611554,0.352163674920821,"Tenacious, Collaborator, Internally Motivated, Early Bird, Stifled By Constraints",0.0005869111386819015,0.2158707319061192,0.06436513665937041,0.8798043326345213
0,2,"Early Bird, Outwardly Inspired, Solo Creator, Noise/Music, Routine Seeker",0.0003566042361611554,0.3570218164357187,"Early Bird, Risk Averse, Love Distractions, Pragmastist, Tenacious",0.0006834914526422146,0.18753285678215714,0.08654229876317562,0.8867924528301887
0,32,"Inwardly Inspired, Public, Stifled By Constraints, Risk Friendly, Novelty Seeker",0.0003417457263211073,0.3892762505175683,"Organized, Tenacious, Silence, Stifled By Constraints, Novelty Seeker",0.0002228776476007221,0.21452742342698466,0.07467984965834028,0.9147449336128581
0,44,"Specialist, Early Bird, Tenacious, Monotasker, Outwardly Inspired",0.0003343164714010832,0.3316484239393762,"Solo Creator, Internally Motivated, Monotasker, Private, Stifled By Constraints",0.13743378676552528,0.21135488035380715,0.06956438039170855,0.8490566037735849
0,24,"Monotasker, Intuitive, Solo Creator, Noise/Music, Risk Friendly",0.0003343164714010832,0.3024112025170873,"Noise/Music, Solo Creator, Night Owl, Stifled By Constraints, Pragmastist",0.02918211332585455,0.19526286503601978,0.0639655989069132,0.7875611460517121
0,26,"Tenacious, Routine Seeker, Outwardly Inspired, Self-Assured, Risk Friendly",0.0003268872164810591,0.37920687513956,"Noise/Music, Stifled By Constraints, Outwardly Inspired, Tenacious, Night Owl",0.0006686329428021664,0.2054008487417364,0.06445951124167369,0.9091544374563243
0,7,"Solo Creator, Generalist, Pragmastist, Hate Distractions, Nature",0.00031945796156103505,0.30339871017701164,"Generalist, Internally Motivated, Hate Distractions, Tenacious, Risk Averse",0.0002823116869609147,0.198892649450448,0.06324672976671489,0.7896575821104123
0,21,"Slow Paced, Controlled Chaos, Risk Averse, Generalist, Silence",0.0002971701968009628,0.3481053391860429,"Multitasker, Silence, Collaborator, Novelty Seeker, Generalist",0.0269756246146074,0.22692164292572578,0.06550043244358185,0.872816212438854
0,25,"Love Distractions, Organized, Risk Averse, Monotasker, Generalist",0.0002823116869609147,0.3546893149393869,"Noise/Music, Stifled By Constraints, Outwardly Inspired, Tenacious, Night Owl",0.0006686329428021664,0.2221279024775325,0.06747057649200346,0.8839972047519218
0,38,"NonKinetic, Perfectionist, Collaborator, Externally Motivated, Generalist",0.0002823116869609147,0.3624598320294082,"Risk Averse, Multitasker, Controlled Chaos, Night Owl, NonKinetic",0.000735496237082383,0.21634007383744502,0.06031099125725923,0.8916841369671559
0,38,"NonKinetic, Urban, Love Distractions, Night Owl, Controlled Chaos",0.0002823116869609147,0.38503451960605295,"Risk Averse, Multitasker, Controlled Chaos, Night Owl, NonKinetic",0.000735496237082383,0.20346187495651513,0.060736207879648396,0.9126484975541579
0,6,"Generalist, Internally Motivated, Hate Distractions, Tenacious, Risk Averse",0.0002823116869609147,0.37180849824929957,"Generalist, Hate Distractions, Urban, Risk Averse, Multitasker",0.00020801913776067398,0.19948728985631742,0.060711810940441244,0.9021663172606569
0,15,"NonKinetic, Urban, Pragmastist, Inwardly Inspired, Stimulated By Constraints",0.00026745317712086655,0.43770182839658156,"Love Distractions, Inwardly Inspired, Specialist, Early Bird, Rational",0.0005423356091617572,0.19035304344205173,0.07096915200255915,0.9357092941998603
0,34,"NonKinetic, Risk Friendly, Hate Distractions, Urban, Perfectionist",0.00026745317712086655,0.28680753634554174,"Public, Fast Paced, Make It Happen, NonKinetic, Novelty Seeker",0.0004011797656812998,0.1761539132753797,0.05499701316707022,0.7386443046820406
0,32,"Collaborator, Generalist, Silence, Routine Seeker, Multitasker",0.0002525946672808184,0.3535000056952807,"Organized, Tenacious, Silence, Stifled By Constraints, Novelty Seeker",0.0002228776476007221,0.19280953972781553,0.06752150717609905,0.8825995807127882
0,23,"Internally Motivated, Night Owl, Novelty Seeker, Monotasker, Stifled By Constraints",0.0002451654123607943,0.3151571171014825,"Night Owl, Risk Friendly, Novelty Seeker, Pragmastist, Internally Motivated",8.915105904028885e-05,0.18030621013258333,0.05908059988487186,0.8127183787561146
0,12,"Organized, Tenacious, Silence, Stifled By Constraints, Novelty Seeker",0.0002228776476007221,0.3892762505175683,"Inwardly Inspired, Public, Stifled By Constraints, Risk Friendly, Novelty Seeker",0.0003417457263211073,0.19811465411550847,0.07237161538699129,0.9147449336128581
0,2,"Pragmastist, Routine Seeker, Stimulated By Constraints, Externally Motivated, Multitasker",0.0002228776476007221,0.32683211081947683,"Early Bird, Outwardly Inspired, Solo Creator, Noise/Music, Routine Seeker",0.0003566042361611554,0.1927910366582491,0.06274596882076122,0.8357791754018169
0,51,"Fast Paced, Rational, Kinetic, Silence, Private",0.00021544839268069805,0.3166142972502225,"Tenacious, Collaborator, Self-Assured, Risk Friendly, Fast Paced",0.0003566042361611554,0.1690642728757709,0.06375745911310485,0.8155136268343816
0,17,"Generalist, Hate Distractions, Urban, Risk Averse, Multitasker",0.00020801913776067398,0.37308289876399864,"Monotasker, Generalist, Night Owl, Hate Distractions, Urban",0.00011886807872038514,0.18629895838836316,0.06496405784035937,0.9035639412997903
0,31,"Specialist, NonKinetic, Rational, Stimulated By Constraints, Solo Creator",0.0002005898828406499,0.31674573956787055,"NonKinetic, Urban, Pragmastist, Inwardly Inspired, Stimulated By Constraints",0.00026745317712086655,0.16931388981753198,0.06014790083024864,0.8162124388539483
0,21,"Inwardly Inspired, Kinetic, Multitasker, Night Owl, Novelty Seeker",0.00018573137300060177,0.3336324148402187,"Night Owl, Internally Motivated, Generalist, Inwardly Inspired, Collaborator",0.002065332867766692,0.19026258159150233,0.049173634922782254,0.8518518518518519
0,6,"Monotasker, Generalist, Night Owl, Hate Distractions, Urban",0.00011886807872038514,0.37308289876399864,"Generalist, Hate Distractions, Urban, Risk Averse, Multitasker",0.00020801913776067398,0.1456305263676784,0.05741998795415534,0.9035639412997903
0,8,"Night Owl, Risk Friendly, Novelty Seeker, Pragmastist, Internally Motivated",8.915105904028885e-05,0.3151571171014825,"Internally Motivated, Night Owl, Novelty Seeker, Monotasker, Stifled By Constraints",0.0002451654123607943,0.11939246137063676,0.05396050135763109,0.8127183787561146
