idx,idxmax,ref_clus,ref_frac,max_sim,max_clus,max_frac,sim_mn,sim_sd,z_sim
0,28,"Monotasker, Perfectionist, Internally Motivated, Risk Friendly, Stifled By Constraints",0.0004606138050414924,0.33064542804833313,"Risk Friendly, Stifled By Constraints, Multitasker, Novelty Seeker, Internally Motivated",0.20804142552543406,0.1982589939666797,0.07117326847195404,0.8555555555555555
0,1,"Collaborator, Early Bird, Let It Happen, Novelty Seeker, Inwardly Inspired",0.0004308967853613961,0.3486300342042864,"Collaborator, Night Owl, Novelty Seeker, Rational, Reframer",0.0003863212558412517,0.20234109167236491,0.07208461797067567,0.8984126984126984
0,31,"Make It Happen, Public, Risk Averse, Internally Motivated, Intuitive",0.00042346753044137205,0.3417095763109328,"Solo Creator, Internally Motivated, Monotasker, Private, Hate Distractions",0.18465413103719827,0.22400728064222697,0.08237963944120986,0.8873015873015873
0,24,"Monotasker, Night Owl, NonKinetic, Solo Creator, Self-Critical",0.0003937505107612758,0.31180911482117657,"Novelty Seeker, Noise/Music, Risk Averse, Stifled By Constraints, Night Owl",0.044196637519223196,0.2159461130460786,0.06714956944657709,0.8269841269841269
0,14,"Collaborator, Night Owl, Novelty Seeker, Rational, Reframer",0.0003863212558412517,0.427599627172441,"Monotasker, Outwardly Inspired, Kinetic, Night Owl, Reframer",0.0005943403936019256,0.25080351906798876,0.07904943955113626,0.9507936507936507
0,17,"Love Distractions, Slow Paced, Organized, Inwardly Inspired, Specialist",0.0003788920009212276,0.34073851023735946,"Multitasker, Generalist, Pragmastist, Early Bird, Slow Paced",0.0007206377272423348,0.19783216618730076,0.08420859903734203,0.8825396825396825
0,13,"Noise/Music, Externally Motivated, Night Owl, Generalist, Stifled By Constraints",0.00036403349108117945,0.2980686446760665,"Monotasker, Intuitive, Solo Creator, Noise/Music, Risk Friendly",0.0003343164714010832,0.2092894118741232,0.05618890282187877,0.8031746031746032
0,24,"Specialist, Monotasker, Solo Creator, Inwardly Inspired, Pragmastist",0.0003566042361611554,0.3731385396323834,"NonKinetic, Urban, Pragmastist, Inwardly Inspired, Stimulated By Constraints",0.00026745317712086655,0.20643108067148497,0.0718246874029159,0.926984126984127
0,30,"Monotasker, Intuitive, Solo Creator, Noise/Music, Risk Friendly",0.0003343164714010832,0.32812279034929004,"Self-Assured, Pragmastist, Inwardly Inspired, Risk Friendly, Solo Creator",0.0002525946672808184,0.21225585532079505,0.06343546770585627,0.8523809523809524
0,26,"Tenacious, Outwardly Inspired, Silence, Love Distractions, Fast Paced",0.00031202870664101095,0.31460519841535756,"Organized, Risk Averse, Generalist, Love Distractions, Pragmastist",0.0005051893345616368,0.1752495456807924,0.06907341066911607,0.8301587301587302
0,4,"Love Distractions, Controlled Chaos, Collaborator, Stimulated By Constraints, Silence",0.0002971701968009628,0.3417371312693965,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.19437346248597304,0.08797558096372982,0.8888888888888888
0,32,"NonKinetic, Urban, Pragmastist, Inwardly Inspired, Stimulated By Constraints",0.00026745317712086655,0.3731385396323834,"Specialist, Monotasker, Solo Creator, Inwardly Inspired, Pragmastist",0.0003566042361611554,0.19272946326095228,0.07824738061520814,0.926984126984127
0,24,"Self-Assured, Pragmastist, Inwardly Inspired, Risk Friendly, Solo Creator",0.0002525946672808184,0.34957135864356353,"NonKinetic, Urban, Pragmastist, Inwardly Inspired, Stimulated By Constraints",0.00026745317712086655,0.1938120333230623,0.0652602909687139,0.9
0,17,"Noise/Music, Kinetic, Generalist, Reframer, Solo Creator",0.00023773615744077028,0.3328651840667433,"Monotasker, Rational, Noise/Music, Kinetic, Reframer",0.0006166281583619979,0.16669470809924547,0.05652480158512083,0.8603174603174604
0,11,"Generalist, Hate Distractions, Urban, Risk Averse, Multitasker",0.00020801913776067398,0.37308289876399864,"Monotasker, Generalist, Night Owl, Hate Distractions, Urban",0.00011886807872038514,0.16672209555486364,0.06848996215265818,0.9253968253968254
0,14,"NonKinetic, Urban, Love Distractions, Controlled Chaos, Night Owl",0.0002005898828406499,0.2862664823339221,"Monotasker, Night Owl, NonKinetic, Solo Creator, Self-Critical",0.0003937505107612758,0.175733463356287,0.06384174399113433,0.7619047619047619
0,14,"Externally Motivated, Kinetic, Fast Paced, Pragmastist, Organized",0.00017087286316055364,0.2818301373205146,"Monotasker, Outwardly Inspired, Kinetic, Night Owl, Reframer",0.0005943403936019256,0.16881935728115027,0.05599427780209195,0.7523809523809524
0,32,"Love Distractions, Internally Motivated, Solo Creator, Specialist, Rational",0.0001485850984004814,0.2932046621655008,"Specialist, Monotasker, Solo Creator, Inwardly Inspired, Pragmastist",0.0003566042361611554,0.12958445609012306,0.055517283962683656,0.7793650793650794
0,17,"Early Bird, Multitasker, Generalist, Hate Distractions, Rational",0.00013372658856043327,0.24765516221209838,"Multitasker, Generalist, Pragmastist, Early Bird, Slow Paced",0.0007206377272423348,0.12212512361730128,0.051235581255124965,0.6714285714285714
0,6,"Monotasker, Generalist, Night Owl, Hate Distractions, Urban",0.00011886807872038514,0.37308289876399864,"Generalist, Hate Distractions, Urban, Risk Averse, Multitasker",0.00020801913776067398,0.1590134654205964,0.0653403780861795,0.9253968253968254
0,9,"Specialist, Solo Creator, Night Owl, Love Distractions, Inwardly Inspired",9.658031396031292e-05,0.24422096335778817,"Love Distractions, Internally Motivated, Solo Creator, Specialist, Rational",0.0001485850984004814,0.11504834205934303,0.054705690397021445,0.653968253968254
0,12,"Night Owl, Risk Friendly, Novelty Seeker, Pragmastist, Internally Motivated",8.915105904028885e-05,0.24621824205093545,"Monotasker, Generalist, Night Owl, Hate Distractions, Urban",0.00011886807872038514,0.1165896308361874,0.06121138516590377,0.6666666666666666
