,idx,idxmax,ref_clus,ref_frac,max_sim,max_clus,max_frac,sim_mn,sim_sd,z_sim
2416,67,0,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.7118755684578264,"Externally Motivated, Hate Distractions, Risk Averse, Make It Happen, Rational",0.23189954581886188,0.4269470686480502,0.1500833057717853,1.0
328,9,14,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.711251787649194,"Routine Seeker, Hate Distractions, Monotasker, Risk Averse, Solo Creator",0.2211893146120895,0.3995763667851031,0.1326440460551955,1.0
2272,63,6,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.710294725522596,"Risk Averse, Solo Creator, Monotasker, Hate Distractions, Routine Seeker",0.21066706284355965,0.4748714605631562,0.1565198117930013,1.0
1120,31,9,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.7102211222322821,"Routine Seeker, Hate Distractions, Risk Averse, Externally Motivated, Make It Happen",0.2271826726847507,0.43252356902130584,0.1498941078834844,1.0
1048,29,7,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.7100730049169997,"Routine Seeker, Risk Averse, Hate Distractions, Make It Happen, Solo Creator",0.2316767700721813,0.4685313766934806,0.14712018446558625,1.0
2308,64,11,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.7092629306181929,"Routine Seeker, Risk Averse, Hate Distractions, Solo Creator, Externally Motivated",0.2180456724327865,0.3993051475143208,0.16939665461043113,1.0
1084,30,8,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.7086439860970213,"Risk Averse, Routine Seeker, Externally Motivated, Hate Distractions, Solo Creator",0.1978098615583221,0.4562256205202731,0.1697036927604853,1.0
3280,91,15,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.7082910671653649,"Routine Seeker, Risk Averse, Hate Distractions, Make It Happen, Externally Motivated",0.23894782388135416,0.39394883429510597,0.15001928688555652,1.0
1156,32,5,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.7079706246902356,"Risk Averse, Routine Seeker, Make It Happen, Hate Distractions, Monotasker",0.24187757766370946,0.4824850338641543,0.12919721359405814,1.0
1444,40,7,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.7077641157289725,"Risk Averse, Hate Distractions, Externally Motivated, Make It Happen, Outwardly Inspired",0.252824712345807,0.41014733950641513,0.17668287838354513,1.0
2956,82,15,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.7072781018027391,"Risk Averse, Hate Distractions, Make It Happen, Externally Motivated, Monotasker",0.2944553805774278,0.3439304507688834,0.168836906981332,1.0
1264,35,6,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.7071918215145955,"Risk Averse, Make It Happen, Hate Distractions, Externally Motivated, Routine Seeker",0.2494610867464506,0.41954179715661777,0.152885934444626,1.0
1228,34,2,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.7068138719660911,"Externally Motivated, Risk Averse, Hate Distractions, Outwardly Inspired, Routine Seeker",0.19115422265729287,0.4345521723867111,0.17271744740146255,1.0
3100,86,10,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.7068024064521532,"Risk Averse, Routine Seeker, Monotasker, Hate Distractions, Solo Creator",0.2254807047854515,0.4621308156691847,0.14074429845447312,1.0
724,20,2,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.7067453803884269,"Make It Happen, Hate Distractions, Rational, Routine Seeker, Risk Averse",0.21026876792525354,0.44281171855970114,0.13628557489633544,1.0
2992,83,9,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.706069700728074,"Risk Averse, Make It Happen, Hate Distractions, Routine Seeker, Monotasker",0.2141211103016607,0.3928179241127656,0.1766644525635856,1.0
940,26,10,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.7060577282785886,"Routine Seeker, Risk Averse, Hate Distractions, Monotasker, Silence",0.24275116010995182,0.4764051259032487,0.10528621404527101,1.0
2524,70,9,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.7055695017034596,"Risk Averse, Hate Distractions, Routine Seeker, Stimulated By Constraints, Externally Motivated",0.21719625611064744,0.4218509662428619,0.16365596609090494,1.0
2668,74,11,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.7055171656833684,"Risk Averse, Routine Seeker, Hate Distractions, Externally Motivated, Rational",0.21161905894242486,0.40696450693672875,0.1645837407547192,1.0
3424,95,5,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.704957598708443,"Risk Averse, Hate Distractions, Routine Seeker, Monotasker, Make It Happen",0.2417899782654003,0.4020685003840238,0.16321580842432992,1.0
2776,77,1,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.7049353020393735,"Externally Motivated, Risk Averse, Outwardly Inspired, Hate Distractions, Stimulated By Constraints",0.22001455279844373,0.4371625985434456,0.17205214111498882,1.0
1624,45,6,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.7044227589201026,"Risk Averse, Routine Seeker, Make It Happen, Hate Distractions, Silence",0.2356701122662356,0.47446931897507144,0.11101655029732924,1.0
4,0,7,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.7041540743079665,"Monotasker, Solo Creator, Routine Seeker, Hate Distractions, Risk Averse",0.23174140597121445,0.38170342869180796,0.1421685911921485,1.0
904,25,10,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.7041430831066179,"Risk Averse, Make It Happen, Hate Distractions, Routine Seeker, Monotasker",0.2501711258593494,0.40001805443477656,0.1606018463985693,1.0
472,13,7,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.7040625899626007,"Risk Averse, Routine Seeker, Hate Distractions, Solo Creator, Make It Happen",0.22748990978157646,0.4723326919739283,0.1348835520601078,1.0
2056,57,13,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.7039361771157109,"Routine Seeker, Risk Averse, Hate Distractions, Monotasker, Make It Happen",0.2297512778862346,0.3777415316341612,0.14876538859338984,1.0
1768,49,13,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.7038502152203723,"Routine Seeker, Risk Averse, Hate Distractions, Make It Happen, Monotasker",0.20645785283833049,0.37840784975954406,0.16945240007029672,1.0
1660,46,9,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.7034718617804918,"Risk Averse, Routine Seeker, Hate Distractions, Monotasker, Externally Motivated",0.231614539306847,0.4072546673742936,0.16510511025067443,1.0
2128,59,1,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.7031924565179163,"Externally Motivated, Risk Averse, Outwardly Inspired, Hate Distractions, Make It Happen",0.19018286241426,0.4910983472531402,0.12422701682546199,1.0
2164,60,10,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.7028512828303674,"Risk Averse, Externally Motivated, Hate Distractions, Make It Happen, Routine Seeker",0.21899374813932718,0.41312890396712587,0.1515185416065452,1.0
2092,58,1,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.7026874031086988,"Make It Happen, Externally Motivated, Rational, Routine Seeker, Risk Averse",0.2270208435471171,0.4814335801268707,0.09420577637524362,1.0
1912,53,11,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.7025672238975401,"Risk Averse, Externally Motivated, Hate Distractions, Make It Happen, Silence",0.21904421935656598,0.42102664415258906,0.14436436657701918,1.0
2632,73,8,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.7025309021015271,"Routine Seeker, Risk Averse, Hate Distractions, Make It Happen, Solo Creator",0.2194129310216312,0.4361648444565109,0.17858916016607482,1.0
1552,43,21,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.7023429947797792,"Risk Averse, Solo Creator, Hate Distractions, Routine Seeker, Make It Happen",0.20196978474976604,0.3676326778556391,0.13066023906901694,1.0
1804,50,10,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.7023202796572122,"Risk Averse, Routine Seeker, Hate Distractions, Stimulated By Constraints, Externally Motivated",0.21178771950782463,0.4082567902943513,0.1693664526333705,1.0
2704,75,9,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.7014881449458515,"Routine Seeker, Risk Averse, Hate Distractions, Monotasker, Make It Happen",0.2382220371003972,0.46826241083612746,0.13785429865353682,1.0
3172,88,0,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.7014516525853314,"Externally Motivated, Outwardly Inspired, Risk Averse, Stimulated By Constraints, Routine Seeker",0.16407975687495369,0.40469046325408997,0.15911548942522258,1.0
3208,89,13,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.7013197725754308,"Risk Averse, Make It Happen, Externally Motivated, Routine Seeker, Hate Distractions",0.19969765235949727,0.4186779220979739,0.15034487475397984,1.0
3388,94,6,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.7012232068540852,"Risk Averse, Routine Seeker, Make It Happen, Hate Distractions, Monotasker",0.24064984857752383,0.42913535206059894,0.14979652857560177,1.0
868,24,1,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.7007444786482668,"Externally Motivated, Risk Averse, Outwardly Inspired, Routine Seeker, Hate Distractions",0.1747395058052992,0.37832752303574846,0.14934518274514086,1.0
976,27,2,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.7006601154644291,"Make It Happen, Externally Motivated, Risk Averse, Monotasker, Hate Distractions",0.22174318858615938,0.42515403433000676,0.1828532755764519,1.0
400,11,0,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.7005916322811903,"Externally Motivated, Risk Averse, Make It Happen, Outwardly Inspired, Hate Distractions",0.1923048310544405,0.42280033059183264,0.16929717530019694,1.0
292,8,8,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.7002147036355807,"Risk Averse, Make It Happen, Hate Distractions, Externally Motivated, Routine Seeker",0.20451342008041662,0.4557614528573566,0.15523644637430328,1.0
2920,81,14,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.7000444638568525,"Risk Averse, Routine Seeker, Solo Creator, Hate Distractions, Monotasker",0.2400765965026868,0.3515533032815752,0.18932900232819128,1.0
2020,56,11,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.6998107453498825,"Risk Averse, Routine Seeker, Hate Distractions, Rational, Make It Happen",0.20423702243919917,0.42259963942148204,0.13162751543801587,1.0
2380,66,8,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.6997681129389993,"Routine Seeker, Risk Averse, Hate Distractions, Make It Happen, Monotasker",0.21851060039194725,0.4129465806406235,0.18234484736088152,1.0
2488,69,4,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.6996102970537279,"Monotasker, Solo Creator, Hate Distractions, Risk Averse, Make It Happen",0.18807461889791802,0.4946221061014627,0.1344335794838297,1.0
40,1,8,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.6992142351751316,"Risk Averse, Routine Seeker, Monotasker, Externally Motivated, Hate Distractions",0.18048417132216016,0.4417003848641966,0.16141926621079475,1.0
256,7,8,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.6991225014486669,"Risk Averse, Routine Seeker, Externally Motivated, Hate Distractions, Make It Happen",0.19597534714487266,0.4751608520632405,0.1288614606090493,1.0
2812,78,7,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.6990280852841422,"Risk Averse, Hate Distractions, Routine Seeker, Make It Happen, Monotasker",0.2333872859836954,0.45803341933298003,0.1447293331201698,1.0
1732,48,12,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.6985867911621461,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Private",0.24363587898174063,0.36366220159182533,0.1650738224465233,1.0
1840,51,1,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.698566672779013,"Externally Motivated, Risk Averse, Hate Distractions, Outwardly Inspired, Monotasker",0.19451782375115015,0.4747372991091288,0.14056029445871862,1.0
1372,38,9,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.6980707751478222,"Risk Averse, Routine Seeker, Make It Happen, Hate Distractions, Externally Motivated",0.20043954738499006,0.4367747962773433,0.15592621831317802,1.0
1012,28,7,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.6976283906598053,"Risk Averse, Routine Seeker, Hate Distractions, Make It Happen, Solo Creator",0.2202733111783378,0.4954096072802144,0.13531768927359422,1.0
1300,36,14,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.6963991906951296,"Routine Seeker, Risk Averse, Monotasker, Solo Creator, Hate Distractions",0.21790185165843542,0.3844166971378512,0.17117926371167153,1.0
3064,85,8,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.6963652602471871,"Routine Seeker, Risk Averse, Hate Distractions, Solo Creator, Monotasker",0.2232186459489456,0.47168369184384795,0.13192925836373004,1.0
688,19,3,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.6950504883539897,"Externally Motivated, Outwardly Inspired, Risk Averse, Hate Distractions, Rational",0.21797076526225279,0.46871054211318935,0.16187812171178795,1.0
832,23,3,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.694840913070576,"Externally Motivated, Risk Averse, Routine Seeker, Hate Distractions, Outwardly Inspired",0.20466382575757575,0.41973408399147244,0.154007726458078,1.0
616,17,12,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.6947936047728094,"Routine Seeker, Risk Averse, Solo Creator, Hate Distractions, Private",0.18608840650914885,0.3992752220966786,0.20527396509272183,1.0
436,12,6,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.6947384021238778,"Risk Averse, Routine Seeker, Externally Motivated, Monotasker, Hate Distractions",0.200842174178285,0.4965194545196036,0.13290949582055103,1.0
76,2,7,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.6945152508025837,"Risk Averse, Hate Distractions, Routine Seeker, Make It Happen, Solo Creator",0.2890416246066148,0.41125757743202707,0.16332989326193165,1.0
652,18,1,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.6941006931274748,"Externally Motivated, Hate Distractions, Risk Averse, Rational, Make It Happen",0.21662909349786427,0.474877153635559,0.11900200662478636,1.0
796,22,3,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.6940984804163562,"Externally Motivated, Risk Averse, Routine Seeker, Outwardly Inspired, Rational",0.21030254206945936,0.398386479383162,0.17035619473633612,1.0
1192,33,0,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.693454880681404,"Monotasker, Hate Distractions, Solo Creator, Routine Seeker, Risk Averse",0.21140075330127583,0.4270835593558263,0.17978640115787242,1.0
3568,99,2,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.6932034599855261,"Externally Motivated, Risk Averse, Hate Distractions, Make It Happen, Silence",0.18942639533499941,0.37580335305589874,0.17493733408074724,1.0
2452,68,3,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.6928265196306552,"Externally Motivated, Risk Averse, Outwardly Inspired, Rational, Routine Seeker",0.18000864136831599,0.517415867910875,0.08424820551875124,1.0
3316,92,13,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.6927759345923751,"Risk Averse, Externally Motivated, Make It Happen, Rational, Routine Seeker",0.20782189239332097,0.38710528035714425,0.1532065938094418,1.0
3028,84,10,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.6926215996346897,"Risk Averse, Hate Distractions, Monotasker, Routine Seeker, Make It Happen",0.25233936369307547,0.4395330580719431,0.15436111386769424,1.0
760,21,6,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.6921100015629903,"Routine Seeker, Risk Averse, Solo Creator, Monotasker, Hate Distractions",0.19698543156395573,0.4309799376765574,0.1694498014282108,1.0
2236,62,3,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.6920762804974522,"Externally Motivated, Outwardly Inspired, Make It Happen, Risk Averse, Hate Distractions",0.1916474697183622,0.426503912633489,0.16417835560929434,1.0
3496,97,12,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.6912815915142156,"Routine Seeker, Externally Motivated, Risk Averse, Hate Distractions, Rational",0.1998100439273418,0.38844239090963567,0.1762604647627428,1.0
3136,87,0,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.6906919561919425,"Externally Motivated, Rational, Hate Distractions, Risk Averse, Outwardly Inspired",0.18552163604030825,0.4440459823412745,0.15925458688903193,1.0
2740,76,6,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.6899744828979131,"Monotasker, Solo Creator, Risk Averse, Night Owl, Hate Distractions",0.2093971921570963,0.35204308072935797,0.17435413054865417,1.0
508,14,1,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.6894223257654952,"Externally Motivated, Outwardly Inspired, Risk Averse, Make It Happen, Rational",0.18270071586311157,0.45306900709433284,0.12358707319710935,1.0
184,5,10,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.6866290820394897,"Risk Averse, Routine Seeker, Solo Creator, Hate Distractions, Private",0.19839667458432303,0.39605255493510805,0.1773703753630269,0.9984126984126984
3352,93,5,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.6859090046514762,"Monotasker, Solo Creator, Risk Averse, Hate Distractions, Routine Seeker",0.2437853820894192,0.4806814844389075,0.12431090096383292,0.9984126984126984
148,4,3,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.6837070004097523,"Monotasker, Risk Averse, Outwardly Inspired, Externally Motivated, Hate Distractions",0.15625602896873098,0.4078652936760302,0.15683818260631066,0.9984126984126984
1336,37,13,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.683275932195453,"Risk Averse, Routine Seeker, Make It Happen, Hate Distractions, Stimulated By Constraints",0.1883179726932984,0.36169319891557306,0.17823647818673982,0.9984126984126984
2200,61,2,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.6822844961173178,"Hate Distractions, Externally Motivated, Routine Seeker, Rational, Silence",0.1871915323779509,0.4483888010190693,0.12203956295910467,0.9984126984126984
112,3,2,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.680363282053045,"Externally Motivated, Make It Happen, Hate Distractions, Rational, Silence",0.16707729755402517,0.35943608879683864,0.19600501900860984,0.9984126984126984
1984,55,7,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.6802203479849174,"Risk Averse, Routine Seeker, Solo Creator, Hate Distractions, Private",0.20570337668535973,0.4684272351412376,0.14123345985642896,0.9984126984126984
3532,98,9,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.6796820645972054,"Risk Averse, Routine Seeker, Make It Happen, Externally Motivated, Rational",0.15959210253677886,0.4142456194710342,0.17545863895877878,0.9984126984126984
1516,42,10,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.6796311835016361,"Stimulated By Constraints, Routine Seeker, Externally Motivated, Hate Distractions, Outwardly Inspired",0.19322582080916278,0.4548785064968339,0.13707407317527526,0.9984126984126984
1588,44,9,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.6775476332030907,"Solo Creator, Risk Averse, Monotasker, Private, Routine Seeker",0.20680348775134944,0.44509293853007964,0.1539960218328868,0.9984126984126984
220,6,8,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.6757564969393562,"Risk Averse, Solo Creator, Routine Seeker, Private, Make It Happen",0.1402847695928033,0.4330035082406996,0.15338715069877465,0.9984126984126984
1696,47,9,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.6757449290960766,"Risk Averse, Routine Seeker, Rational, Stimulated By Constraints, Hate Distractions",0.17905756057056435,0.4176336389862653,0.171163322576935,0.9984126984126984
3244,90,9,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.6679386231650536,"Risk Averse, Routine Seeker, Solo Creator, Make It Happen, Private",0.19255358599718164,0.423331996406064,0.17461957497985442,0.9968253968253968
1408,39,12,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.6677698257635788,"Routine Seeker, Solo Creator, Risk Averse, Private, Urban",0.16624966490930213,0.47599049819196093,0.10786628770928802,0.9968253968253968
1876,52,13,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.6632162160786256,"Routine Seeker, Risk Averse, Stimulated By Constraints, Urban, Solo Creator",0.1566911349520045,0.3769087627505324,0.1561776416610988,0.9952380952380953
580,16,7,"Externally Motivated, Hate Distractions, Risk Averse, Monotasker, Outwardly Inspired",0.23590856073044433,0.6632092515346382,"Routine Seeker, Risk Averse, Urban, Private, NonKinetic",0.12997673694972514,0.4968342416734656,0.10794072233438592,0.9952380952380953
361,10,3,"Collaborator, Multitasker, Risk Friendly, Reframer, Outwardly Inspired",0.21310817738089047,0.7438417922005413,"Multitasker, Reframer, Risk Friendly, Let It Happen, Collaborator",0.1260409063147075,0.42934784064550774,0.2004946097827931,1.0
73,2,0,"Collaborator, Multitasker, Risk Friendly, Reframer, Outwardly Inspired",0.21310817738089047,0.7428021983903619,"Collaborator, Outwardly Inspired, Externally Motivated, Multitasker, Novelty Seeker",0.18901787304791878,0.4502055499420841,0.16991402862115512,1.0
577,16,0,"Collaborator, Multitasker, Risk Friendly, Reframer, Outwardly Inspired",0.21310817738089047,0.7413567284100279,"Collaborator, Stimulated By Constraints, Reframer, Multitasker, Outwardly Inspired",0.09223725347834462,0.5404856137012151,0.10731618339812546,1.0
1,0,0,"Collaborator, Multitasker, Risk Friendly, Reframer, Outwardly Inspired",0.21310817738089047,0.738283720559451,"Collaborator, Risk Friendly, Outwardly Inspired, Multitasker, Externally Motivated",0.14953312715594147,0.4031070711622438,0.1679406154547573,1.0
